date,BCOMCL_INDX,BCOMGC_INDX,BCOMHG_INDX,BCOMNG_INDX,Brent_Crude_Oil,CLI_Comp_Business_Situation_DEU,CLI_Comp_Business_Situation_KOR,CLI_Comp_Business_Situation_USA,CLI_Comp_Cars_Registrations_Or_Sales_IND,CLI_Comp_Consumer_Confidence_DEU,CLI_Comp_Consumer_Confidence_GBR,CLI_Comp_Consumer_Confidence_USA,CLI_Comp_Demand_Or_Orders_Inflow_Tendency_DEU,CLI_Comp_Export_Orders_Tendency_DEU,CLI_Comp_Finished_Goods_Stocks_Tendency_DEU,CLI_Comp_Interest_Rate_Spread_DEU,CLI_Comp_Interest_Rate_Spread_USA,CLI_Comp_Production_Tendency_GBR,CLI_Comp_Sales_Expectations_JPN,CLI_Comp_Services_Demand_Expectations_DEU,CLI_Comp_Share_Prices_GBR,CLI_Comp_Share_Prices_IND,CLI_Comp_Share_Prices_JPN,CLI_Comp_Share_Prices_KOR,CLI_Comp_Share_Prices_USA,CLI_Comp_Short_Term_Interest_Rate_GBR,CLI_Comp_Short_Term_Interest_Rate_IND,CPI_Energy_Seasonally_Adjusted_USA,CPI_Index_Seasonally_Adjusted_USA,Composite_Leading_Indicator_CHN,Composite_Leading_Indicator_DEU,Composite_Leading_Indicator_GBR,Composite_Leading_Indicator_IND,Composite_Leading_Indicator_JPN,Composite_Leading_Indicator_KOR,Composite_Leading_Indicator_USA,DJI_INDX,DXY_INDX,Fed_Fund_Effective_USA,GSPC_INDX,IXIC_INDX,Kilian_Global_Economy_Index_WORLD,NYA_INDX,PPI_Manufacturing_Sector_USA,PPI_Mining_Sector_USA,USDEUR_FOREX,WTI_Crude_Oil,XAX_INDX,high_temperature,low_temperature,Natural_Gas_US_Henry_Hub_Gas
2007-10-31,526.46,108.21,402.98,20568.1,89.87,101.646,100.737,99.8256,99.527,101.301,101.721,100.873,100.332,101.32,99.2081,98.5571,98.0626,101.402,100.958,101.413,103.285,104.071,102.662,102.218,103.787,103.056,101.785,212.386,209.19,103.552,101.798,102.409,101.88,100.395,101.022,101.865,13930.0,76.479,4.76,1549.38,2859.12,187.259,10311.6,164.5,228.3,0.6905,94.16,2530.38,85.0,37.0,6.73565
2007-11-30,500.721,106.45,365.23,17342.7,88.71,101.624,100.671,99.7533,99.47,101.038,101.552,100.472,100.303,101.326,99.2684,98.4339,98.2065,101.28,101.001,101.261,102.884,103.999,102.338,102.103,103.66,103.183,101.803,223.814,210.834,102.89,101.704,102.119,101.842,100.435,100.63,101.736,13371.7,76.147,4.49,1481.14,2660.96,187.769,9856.85,168.0,249.3,0.6834,88.6,2359.85,69.0,22.0,7.1055
2007-12-31,541.951,113.05,348.78,17587.2,93.68,101.588,100.596,99.7021,99.4116,100.82,101.292,100.049,100.272,101.312,99.3058,98.342,98.4287,101.118,100.985,101.123,102.472,103.777,102.019,101.902,103.478,103.28,101.826,225.649,211.445,102.248,101.606,101.783,101.729,100.52,100.149,101.612,13264.8,76.695,4.24,1468.36,2652.28,180.889,9740.32,166.9,249.5,0.6854,95.95,2409.62,52.0,17.0,7.13145
2008-01-31,519.148,124.25,378.25,18880.3,91.58,101.526,100.534,99.6806,99.3531,100.636,100.93,99.5865,100.225,101.266,99.3206,98.2743,98.7225,100.914,100.902,101.006,102.059,103.405,101.728,101.662,103.266,103.377,101.848,226.775,212.174,101.594,101.494,101.387,101.54,100.615,99.6208,101.482,12650.4,75.178,3.94,1378.55,2389.86,148.915,9126.16,168.5,254.2,0.6728,91.67,2215.32,66.0,7.0,7.98286
2008-02-29,574.205,130.54,441.26,21791.9,100.9,101.423,100.481,99.6705,99.2958,100.462,100.458,99.0619,100.128,101.182,99.3255,98.212,99.0574,100.659,100.773,100.869,101.666,102.902,101.513,101.435,103.073,103.525,101.859,229.731,212.687,100.894,101.342,100.92,101.288,100.704,99.0979,101.335,12266.4,73.714,2.98,1330.63,2271.48,144.625,8962.46,169.6,263.8,0.6587,101.78,2326.6,61.0,11.0,8.5455
2008-03-31,575.111,122.77,438.51,23374.8,102.33,101.253,100.395,99.6728,99.2414,100.277,99.8867,98.5276,99.9252,101.05,99.342,98.1474,99.4063,100.345,100.61,100.691,101.29,102.299,101.386,101.237,102.904,103.74,101.853,233.349,213.448,100.169,101.12,100.368,100.99,100.761,98.614,101.172,12262.9,71.802,2.61,1322.7,2279.1,160.389,8797.29,173.4,287.2,0.6341,101.54,2231.83,59.0,23.0,9.411
2008-04-30,645.483,115.25,447.29,24936.6,111.12,101.0,100.239,99.669,99.1904,100.051,99.2454,98.0393,99.6022,100.84,99.3876,98.0919,99.7479,99.9654,100.411,100.454,100.912,101.628,101.335,101.044,102.719,104.001,101.813,234.778,213.942,99.3531,100.805,99.6992,100.665,100.773,98.1772,100.969,12820.1,72.509,2.28,1385.59,2412.8,163.065,9299.6,175.3,301.6,0.6401,113.7,2295.47,84.0,33.0,10.18
2008-05-31,729.196,118.21,413.1,26581.0,127.85,100.655,99.9773,99.6217,99.1439,99.7582,98.6075,97.6676,99.1974,100.523,99.4858,98.0424,100.051,99.5312,100.147,100.138,100.482,100.924,101.272,100.793,102.411,104.274,101.733,243.924,215.208,98.4204,100.377,98.9065,100.332,100.698,97.7862,100.692,12638.3,72.879,1.98,1400.38,2522.66,189.535,9401.08,179.4,329.0,0.643,127.35,2355.12,83.0,40.0,11.2676
2008-06-30,801.073,123.08,444.42,30224.6,138.4,100.2,99.617,99.4816,99.1032,99.4103,98.0405,97.4568,98.6461,100.064,99.6568,97.9895,100.29,99.0479,99.7966,99.7367,99.9842,100.219,101.091,100.435,101.887,104.511,101.601,262.081,217.463,97.3978,99.8088,98.014,100.013,100.502,97.4349,100.302,11350.0,72.463,2.0,1280.0,2292.98,182.978,8660.48,182.0,341.4,0.6347,139.96,2232.05,94.0,52.0,12.6824
2008-07-31,707.051,121.05,419.13,20540.9,124.1,99.6399,99.1945,99.205,99.0706,99.0395,97.6106,97.4013,97.981,99.4334,99.9078,97.9283,100.467,98.5211,99.3728,99.2266,99.4485,99.5478,100.732,99.9793,101.13,104.635,101.399,271.149,219.016,96.3519,99.0976,97.0864,99.7301,100.172,97.1404,99.7656,11378.0,73.227,2.01,1267.38,2325.55,168.763,8438.64,185.6,363.8,0.641,124.17,2144.24,94.0,62.0,11.0836
2008-08-31,658.188,109.57,388.72,17885.7,113.49,98.992,98.7156,98.7737,99.0487,98.6846,97.3544,97.4139,97.2285,98.6097,100.244,97.8843,100.608,97.9692,98.8467,98.6507,98.8946,98.9313,100.204,99.472,100.172,104.56,101.119,262.566,218.69,95.3527,98.2603,96.2037,99.5016,99.7144,96.9074,99.0671,11543.5,77.381,2.0,1282.83,2367.52,150.259,8382.08,182.6,299.2,0.6815,115.55,2079.22,86.0,56.0,8.25143
2008-09-30,571.775,115.56,330.42,15907.4,93.52,98.2789,98.1614,98.2161,99.0394,98.3536,97.224,97.4087,96.4131,97.6093,100.655,97.9111,100.736,97.42,98.2077,98.0378,98.3101,98.3893,99.5589,98.9567,99.0746,104.206,100.758,260.125,218.877,94.4974,97.3242,95.3998,99.341,99.1456,96.732,98.2214,10850.7,79.448,1.81,1166.36,2091.88,110.595,7532.8,182.9,273.4,0.708,100.7,1786.89,88.0,48.0,7.62105
2008-10-31,389.179,94.22,209.91,13776.4,60.0,97.5286,97.5629,97.6304,99.0445,98.0316,97.1664,97.3318,95.6092,96.5018,101.12,98.0643,100.852,96.906,97.4872,97.4399,97.7294,97.94,98.8928,98.489,97.9648,103.538,100.328,238.065,216.995,93.8736,96.3589,94.7173,99.2564,98.4957,96.6546,97.2918,9325.01,85.633,0.97,968.75,1720.95,10.4059,6061.09,176.8,223.3,0.7853,68.1,1466.9,74.0,33.0,6.73609
2008-11-30,309.331,107.17,188.65,12715.8,47.72,96.8042,97.0322,97.1261,99.0664,97.7339,97.162,97.2789,94.9036,95.4187,101.604,98.3821,100.92,96.4685,96.7212,96.9537,97.2411,97.5975,98.3322,98.1342,97.0203,102.629,99.8502,195.155,213.153,93.5565,95.4776,94.2219,99.2512,97.8217,96.7622,96.4017,8829.04,86.517,0.39,896.24,1535.57,-66.8295,5599.3,169.4,184.9,0.7874,55.21,1364.01,70.0,22.0,6.69667
2008-12-31,249.654,115.71,161.26,10897.8,35.82,96.1869,96.7028,96.7932,99.1073,97.4734,97.2092,97.31,94.4241,94.5203,102.06,98.8433,100.937,96.1471,96.0459,96.6402,96.8792,97.3657,97.9279,97.9244,96.3176,101.643,99.3482,176.583,211.398,93.5706,94.7943,93.951,99.3241,97.1957,97.1131,95.6526,8776.39,81.151,0.16,903.25,1577.03,-75.5742,5757.05,164.1,174.8,0.7152,44.6,1397.53,63.0,13.0,5.83619
2009-01-31,214.15,121.27,167.95,8509.06,44.17,95.7357,96.6653,96.6864,99.1682,97.2883,97.3423,97.4215,94.2763,93.9437,102.458,99.3961,100.957,95.9706,95.5692,96.4978,96.6351,97.2415,97.6873,97.8487,95.8525,100.738,98.8423,178.661,211.933,93.9187,94.3891,93.8965,99.4693,96.6928,97.7033,95.1086,8000.86,85.834,0.15,825.88,1476.42,-55.9357,5195.79,164.7,173.4,0.7827,41.73,1420.43,40.0,6.0,5.233
2009-02-28,191.569,123.11,174.47,8006.57,44.41,95.4579,96.9273,96.7949,99.2491,97.197,97.621,97.6214,94.4478,93.7446,102.771,99.9652,101.007,95.9615,95.3744,96.5142,96.5049,97.221,97.6031,97.8891,95.6121,99.9868,98.3517,183.721,212.705,94.5339,94.2768,94.0933,99.6793,96.3847,98.4808,94.8074,7062.93,88.166,0.22,735.09,1377.84,13.5138,4617.03,163.9,159.0,0.7892,44.15,1332.42,59.0,9.0,4.50579
2009-03-31,202.886,120.54,209.17,7067.04,46.13,95.3586,97.3923,97.0984,99.3488,97.218,98.0378,97.9423,94.9377,93.929,102.962,100.493,101.089,96.1294,95.5298,96.6876,96.5035,97.2985,97.6757,98.0329,95.6069,99.3774,97.8912,178.415,212.495,95.3226,94.4591,94.5493,99.9449,96.3034,99.3168,94.7664,7608.92,85.511,0.18,797.87,1528.59,21.3087,4978.98,162.9,159.1,0.7546,49.64,1359.33,60.0,14.0,3.95773
2009-04-30,193.696,116.14,230.69,6079.02,50.3,95.4366,97.9585,97.561,99.4656,97.3701,98.544,98.3545,95.7121,94.466,103.015,100.955,101.202,96.4616,96.0136,97.0184,96.6428,97.4633,97.8814,98.2609,95.8334,98.8784,97.4714,177.552,212.709,96.2237,94.9136,95.2518,100.255,96.427,100.129,94.975,8168.12,84.823,0.15,872.81,1717.3,4.80457,5513.36,164.2,160.5,0.756,50.35,1416.59,93.0,34.0,3.49476
2009-05-31,245.677,127.48,247.59,6632.45,64.98,95.6714,98.5566,98.1199,99.5971,97.6409,99.0913,98.7737,96.6883,95.2602,102.928,101.333,101.33,96.9142,96.7056,97.4954,96.8858,97.6994,98.1615,98.5288,96.2278,98.4629,97.1064,179.83,213.022,97.2045,95.5842,96.1363,100.594,96.7002,100.851,95.3643,8500.33,79.233,0.18,919.14,1774.33,47.4198,6004.07,165.8,166.0,0.7066,66.31,1611.28,91.0,45.0,3.8315
2009-06-30,256.184,120.6,254.8,6287.89,68.11,96.0359,99.1236,98.7185,99.7402,98.0056,99.6592,99.1297,97.7666,96.2013,102.726,101.619,101.443,97.4359,97.4562,98.0571,97.1944,97.9868,98.4549,98.8035,96.7169,98.1092,96.8051,197.033,214.79,98.2212,96.3882,97.1424,100.948,97.0618,101.466,95.8627,8447.0,80.161,0.21,919.32,1835.04,87.6478,5905.15,168.4,180.2,0.7126,69.82,1582.02,83.0,48.0,3.8
2009-07-31,251.157,123.91,294.23,5768.37,70.08,96.4901,99.631,99.3057,99.8916,98.4219,100.218,99.4065,98.843,97.1863,102.44,101.818,101.516,97.9851,98.1461,98.6262,97.5506,98.3091,98.7118,99.0685,97.2517,97.8078,96.5723,195.778,214.726,99.1808,97.2348,98.2008,101.304,97.4551,101.973,96.4077,9171.61,78.347,0.16,987.48,1978.5,74.9951,6424.28,167.1,173.0,0.7017,69.26,1709.37,86.0,58.0,3.38136
2009-08-31,244.082,123.61,315.32,4801.92,69.02,96.991,100.059,99.8317,100.048,98.8267,100.753,99.6509,99.8118,98.1246,102.109,101.943,101.552,98.5246,98.7124,99.1508,97.9245,98.6511,98.9098,99.3024,97.7959,97.567,96.4105,201.583,215.445,99.9663,98.0391,99.2211,101.651,97.843,102.359,96.9586,9496.28,78.172,0.16,1020.62,2009.06,52.3426,6643.24,169.4,182.8,0.6978,69.97,1670.65,93.0,56.0,3.13905
2009-09-30,243.91,130.85,314.48,5814.43,65.82,97.489,100.375,100.267,100.206,99.1575,101.251,99.8813,100.596,98.9529,101.771,102.009,101.564,99.0219,99.1712,99.5932,98.2604,98.9995,99.0332,99.4783,98.2914,97.3986,96.3204,202.777,215.861,100.555,98.7358,100.127,101.98,98.217,102.609,97.4859,9712.28,76.653,0.15,1057.08,2122.42,39.0331,6910.88,168.6,177.2,0.6832,70.46,1778.67,80.0,46.0,2.98619
2009-10-31,264.519,134.88,329.71,5239.69,74.91,97.95,100.59,100.619,100.364,99.3767,101.655,100.067,101.21,99.6453,101.445,102.031,101.572,99.4542,99.5184,99.9233,98.5203,99.3424,99.1044,99.584,98.6976,97.3065,96.3016,204.719,216.509,100.98,99.3014,100.849,102.284,98.5639,102.719,97.9739,9712.73,76.3,0.12,1036.19,2045.11,54.4312,6739.45,168.9,192.3,0.6794,77.04,1752.23,72.0,34.0,3.99909
2009-11-30,263.293,153.09,351.51,4712.8,77.77,98.3611,100.758,100.895,100.519,99.4851,101.948,100.233,101.671,100.205,101.136,102.02,101.585,99.8064,99.7783,100.15,98.7042,99.6714,99.1657,99.6346,98.9962,97.2812,96.3543,210.932,217.234,101.263,99.7482,101.349,102.555,98.8863,102.723,98.4223,10344.8,74.785,0.12,1095.63,2144.6,90.3933,7092.36,170.7,206.7,0.6663,77.19,1762.46,68.0,35.0,3.67684
2009-12-31,260.122,141.94,370.26,5271.03,77.91,98.7238,100.944,101.123,100.67,99.5283,102.142,100.404,102.005,100.66,100.827,101.981,101.599,100.082,99.9638,100.282,98.8332,99.9793,99.2484,99.6537,99.1864,97.3067,96.4742,209.915,217.347,101.367,100.107,101.649,102.789,99.1798,102.647,98.8344,10428.0,77.86,0.12,1115.1,2269.15,80.6778,7184.96,170.8,208.4,0.6985,79.39,1824.95,69.0,10.0,5.34364
2010-01-31,236.944,140.16,337.73,4888.95,71.2,99.0568,101.165,101.303,100.814,99.5451,102.26,100.544,102.259,101.041,100.506,101.914,101.595,100.302,100.12,100.369,98.9321,100.262,99.3425,99.651,99.278,97.3714,96.6561,212.807,217.488,101.31,100.422,101.789,102.982,99.4335,102.509,99.19,10067.3,79.462,0.11,1073.87,2147.35,68.7778,6883.78,173.1,231.3,0.7211,72.85,1796.33,57.0,6.0,5.82421
2010-02-28,257.036,144.7,361.17,4617.86,76.36,99.3852,101.4,101.415,100.953,99.5927,102.289,100.623,102.479,101.358,100.177,101.808,101.55,100.479,100.258,100.442,99.0158,100.519,99.4229,99.638,99.2881,97.4657,96.8944,209.624,217.281,101.136,100.722,101.813,103.134,99.6366,102.343,99.4536,10325.3,80.362,0.13,1104.49,2238.26,52.2374,7035.04,172.2,222.3,0.7339,79.72,1845.71,50.0,15.1,5.31526
2010-03-31,269.083,143.97,390.81,3661.92,80.37,99.7351,101.597,101.453,101.085,99.701,102.216,100.636,102.699,101.617,99.8522,101.656,101.454,100.628,100.388,100.51,99.0935,100.751,99.4763,99.6358,99.245,97.5811,97.1796,209.326,217.353,100.914,101.024,101.751,103.247,99.7915,102.178,99.6293,10856.6,81.073,0.16,1169.43,2397.96,70.3982,7447.8,173.9,219.8,0.7401,83.45,1906.98,71.0,25.0,4.29087
2010-04-30,277.966,152.52,366.82,3627.84,86.19,100.11,101.725,101.399,101.209,99.8664,102.054,100.588,102.898,101.824,99.5527,101.459,101.299,100.757,100.501,100.582,99.1499,100.955,99.4719,99.6465,99.1427,97.7106,97.4981,209.219,217.403,100.651,101.313,101.616,103.322,99.8958,102.02,99.7003,11008.6,81.866,0.2,1186.69,2461.19,65.2934,7474.4,175.2,213.4,0.752,86.07,1927.65,90.0,35.0,4.03286
2010-05-31,232.697,156.72,339.59,3888.51,73.0,100.494,101.769,101.276,101.324,100.078,101.823,100.491,103.04,101.979,99.296,101.229,101.09,100.864,100.582,100.653,99.1906,101.134,99.3926,99.6714,98.9976,97.8472,97.8409,206.631,217.29,100.369,101.57,101.425,103.362,99.9493,101.862,99.677,10136.6,86.588,0.2,1089.41,2257.04,88.7235,6791.57,176.1,204.9,0.8127,74.0,1780.19,93.0,40.0,4.138
2010-06-30,232.493,160.7,320.56,4076.15,74.94,100.878,101.744,101.134,101.428,100.373,101.555,100.347,103.129,102.09,99.0903,100.996,100.86,100.952,100.625,100.756,99.2617,101.289,99.2741,99.728,98.8847,97.9812,98.1951,203.764,217.199,100.121,101.81,101.217,103.372,99.9714,101.689,99.5992,9774.02,86.019,0.18,1030.71,2109.24,67.19,6469.65,174.8,204.8,0.8173,75.59,1795.63,94.0,53.0,4.80136
2010-07-31,241.01,152.21,359.78,4313.6,77.5,101.253,101.671,101.03,101.52,100.741,101.267,100.173,103.185,102.173,98.9519,100.793,100.645,101.03,100.622,100.939,99.3819,101.419,99.1639,99.8217,98.8656,98.105,98.5496,206.877,217.605,99.9695,102.048,101.023,103.353,99.9768,101.487,99.5322,10465.9,81.539,0.18,1101.6,2254.7,19.1286,6998.99,174.7,209.0,0.7664,78.85,1894.43,99.0,60.0,4.6281
2010-08-31,221.526,160.75,363.78,3428.69,75.51,101.596,101.563,100.992,101.597,101.117,100.972,100.054,103.202,102.237,98.8769,100.642,100.479,101.107,100.614,101.171,99.5444,101.523,99.0995,99.9509,98.9661,98.2171,98.8961,208.77,217.923,99.928,102.272,100.884,103.307,99.9789,101.268,99.5263,10014.7,83.202,0.19,1049.33,2114.03,43.3111,6704.15,175.3,211.6,0.788,71.93,1877.29,95.0,61.0,4.31455
2010-09-30,240.895,168.37,394.17,3200.55,80.77,101.889,101.43,101.027,101.66,101.445,100.658,100.023,103.183,102.289,98.8446,100.568,100.396,101.185,100.617,101.394,99.7235,101.596,99.1004,100.11,99.1813,98.321,99.2283,209.832,218.275,99.9826,102.47,100.802,103.234,99.9814,101.05,99.5939,10788.0,78.72,0.19,1141.2,2368.62,54.4721,7281.07,175.5,202.5,0.7336,79.95,2021.88,95.0,52.0,3.89476
2010-10-31,242.931,174.54,403.02,3004.15,82.47,102.122,101.298,101.121,101.708,101.69,100.348,100.089,103.124,102.322,98.8296,100.579,100.411,101.254,100.656,101.569,99.8909,101.63,99.1677,100.288,99.4829,98.4231,99.5361,216.71,219.035,100.106,102.635,100.765,103.135,100.005,100.869,99.7226,11118.5,77.266,0.19,1183.26,2507.41,53.3311,7513.35,177.3,212.2,0.7168,81.45,2083.89,82.0,40.0,3.43381
2010-11-30,248.727,177.93,412.05,2944.28,86.02,102.282,101.206,101.241,101.742,101.844,100.049,100.224,103.015,102.334,98.8118,100.665,100.516,101.304,100.736,101.664,100.034,101.623,99.2898,100.467,99.8279,98.5283,99.8154,219.496,219.59,100.236,102.757,100.76,103.009,100.064,100.764,99.9032,11006.0,81.195,0.19,1180.55,2498.23,38.3796,7430.94,178.2,214.1,0.7704,84.12,2057.01,63.0,28.0,3.714
2010-12-31,269.67,182.46,478.99,3126.99,93.23,102.366,101.166,101.345,101.764,101.898,99.7728,100.354,102.858,102.327,98.7833,100.787,100.675,101.333,100.811,101.68,100.152,101.575,99.4299,100.632,100.178,98.6411,100.068,227.13,220.472,100.336,102.824,100.769,102.857,100.137,100.738,100.096,11577.5,79.028,0.18,1257.64,2652.87,24.7992,7964.02,179.1,227.3,0.7474,91.38,2208.38,55.0,14.0,4.24571
2011-01-31,269.582,171.07,480.23,3125.57,98.97,102.379,101.17,101.402,101.775,101.869,99.5239,100.402,102.643,102.28,98.7425,100.893,100.828,101.328,100.799,101.627,100.237,101.488,99.5341,100.763,100.489,98.7624,100.298,229.258,221.187,100.423,102.826,100.767,102.679,100.194,100.754,100.26,11891.9,77.735,0.17,1286.12,2700.08,-12.4914,8139.16,181.1,232.7,0.7305,90.99,2172.04,55.0,-2.0,4.492
2011-02-28,269.051,180.73,483.29,2826.18,112.27,102.33,101.203,101.386,101.775,101.777,99.3348,100.327,102.361,102.164,98.6933,100.937,100.934,101.28,100.656,101.526,100.265,101.369,99.5581,100.846,100.712,98.8902,100.505,232.068,221.898,100.498,102.75,100.742,102.479,100.206,100.743,100.359,12226.3,76.889,0.16,1327.22,2782.27,-29.7274,8438.55,183.3,232.4,0.7246,97.1,2381.29,59.0,13.0,4.09211
2011-03-31,291.09,184.38,462.98,3018.03,116.94,102.225,101.227,101.28,101.765,101.636,99.2028,100.11,102.027,101.972,98.6501,100.888,100.962,101.182,100.407,101.382,100.217,101.221,99.4853,100.888,100.807,99.0206,100.69,240.079,223.046,100.556,102.591,100.66,102.26,100.179,100.655,100.358,12319.7,75.857,0.14,1325.83,2781.07,-6.63345,8404.98,187.3,241.7,0.7058,106.19,2367.41,69.0,12.0,3.97217
2011-04-30,308.775,199.29,447.24,3157.61,126.59,102.069,101.207,101.09,101.748,101.466,99.1214,99.81,101.633,101.704,98.6401,100.737,100.906,101.031,100.125,101.201,100.092,101.045,99.3459,100.886,100.759,99.1543,100.854,247.977,224.093,100.564,102.351,100.514,102.024,100.13,100.489,100.254,12810.5,72.933,0.1,1363.61,2873.54,-17.5225,8671.41,190.2,256.6,0.6755,113.39,2483.05,77.0,33.0,4.2355
2011-05-31,277.123,196.62,447.08,3094.61,117.18,101.87,101.118,100.838,101.725,101.278,99.0732,99.4334,101.197,101.374,98.682,100.489,100.766,100.836,99.913,101.01,99.8904,100.843,99.1716,100.814,100.566,99.296,101.006,250.744,224.806,100.529,102.037,100.293,101.774,100.07,100.254,100.058,12569.8,74.638,0.09,1345.2,2835.3,-16.9753,8477.28,191.9,251.0,0.6946,102.7,2437.16,86.0,45.0,4.31381
2011-06-30,256.194,192.27,456.25,2882.7,111.71,101.63,100.968,100.581,101.699,101.071,98.9743,98.967,100.743,101.001,98.7902,100.177,100.559,100.614,99.8448,100.817,99.6292,100.622,98.977,100.672,100.249,99.4557,101.147,245.534,224.806,100.449,101.656,99.9778,101.513,100.022,99.966,99.7934,12414.3,74.303,0.09,1320.64,2773.52,-11.0029,8319.1,191.1,247.2,0.6894,95.3,2343.87,91.0,50.0,4.53739
2011-07-31,255.5,208.42,477.24,2719.96,115.93,101.356,100.793,100.337,101.669,100.829,98.8102,98.4816,100.294,100.615,98.9593,99.8404,100.31,100.386,99.8844,100.622,99.3441,100.388,98.7704,100.477,99.86,99.6454,101.279,246.187,225.395,100.314,101.226,99.5967,101.246,99.9811,99.6459,99.5088,12143.2,73.897,0.07,1292.28,2756.38,-15.9367,8079.44,191.7,251.2,0.6946,95.68,2364.99,102.0,63.0,4.4225
2011-08-31,235.667,234.04,445.42,2623.49,116.48,101.076,100.604,100.138,101.637,100.567,98.606,98.1199,99.8995,100.26,99.1705,99.5221,100.042,100.174,99.9743,100.415,99.0779,100.151,98.5539,100.255,99.4557,99.8745,101.397,246.88,226.106,100.121,100.788,99.1975,100.978,99.9276,99.3057,99.2679,11613.5,74.117,0.1,1218.89,2579.46,-14.5271,7528.39,190.7,237.4,0.6955,88.81,2289.49,91.0,62.0,4.05391
2011-09-30,209.341,207.29,333.92,2304.75,105.42,100.828,100.423,99.9953,101.601,100.331,98.4083,98.0085,99.5916,99.9783,99.3901,99.2726,99.8059,99.9879,100.067,100.242,98.8869,99.9241,98.3654,100.07,99.1374,100.142,101.498,248.55,226.597,99.9028,100.407,98.8248,100.716,99.8749,98.9739,99.1407,10913.4,78.553,0.08,1131.42,2415.4,13.7115,6791.65,191.5,241.6,0.747,78.93,2050.48,86.0,49.0,3.89
2011-10-31,245.07,220.43,384.77,2257.47,108.43,100.632,100.261,99.911,101.561,100.147,98.2556,98.1574,99.3658,99.7943,99.5848,99.1233,99.6269,99.8464,100.132,100.151,98.7838,99.7163,98.2307,99.9545,98.9557,100.434,101.577,246.655,226.75,99.6976,100.126,98.5127,100.466,99.857,98.6801,99.1583,11955.0,76.166,0.07,1253.3,2684.41,25.6871,7563.38,190.2,235.1,0.7216,93.19,2272.2,86.0,34.0,3.56381
2011-11-30,264.238,223.33,376.57,1975.85,111.22,100.493,100.145,99.8896,101.513,100.039,98.1747,98.5211,99.227,99.6956,99.7355,99.0698,99.4998,99.7672,100.156,100.144,98.748,99.5344,98.1598,99.9101,98.9058,100.726,101.631,247.64,227.169,99.54,99.9534,98.2858,100.23,99.8637,98.4638,99.3005,12045.7,78.384,0.08,1246.96,2620.34,13.5172,7484.5,190.6,245.6,0.744,100.36,2276.89,69.0,32.0,3.264
2011-12-31,259.683,199.92,361.88,1653.37,108.09,100.405,100.088,99.9146,101.455,99.9972,98.1543,99.0072,99.1821,99.6792,99.8392,99.0953,99.4163,99.7443,100.132,100.19,98.7653,99.3844,98.1545,99.9194,98.959,100.989,101.657,243.353,227.223,99.443,99.8847,98.153,100.01,99.8837,98.3706,99.5153,12217.6,80.178,0.07,1257.6,2605.15,15.4697,7477.03,189.6,238.6,0.7728,98.83,2278.33,62.0,19.0,3.16286
